Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj1_Feat12,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Obj2_Feat12,Collision,pred
0,0,3,0,2,3,C,70.9824779304111,27.772779101970112,B,0,A,1,0,3,0,2,4,A,74.33655482749795,90.3881199246284,C,1,B,Нет,0
0,0,2,0,5,2,B,5.691734479455802,41.88673261477325,B,0,D,1,1,2,1,2,1,D,31.15311245890685,62.686148834295366,A,0,D,Нет,0
0,1,5,0,2,1,C,8.346375903487735,31.370208382457065,A,0,A,0,1,1,0,4,3,B,3.5697612663268985,35.02261303232367,D,1,C,Нет,0
0,1,1,0,1,5,A,22.189373019121973,25.83495367249973,D,0,B,1,1,1,0,3,4,D,16.28653998181211,53.66791921800446,B,1,A,Нет,0
1,0,4,0,3,5,B,13.23116218713044,69.30486583404559,A,0,C,1,1,2,1,5,5,C,83.78026356556974,25.652240577003617,A,0,C,Нет,0
1,0,3,1,3,5,B,11.656612203376792,79.99342371312426,C,0,D,0,1,2,1,3,5,B,75.783059771003,84.62239354620957,C,0,C,Да,0
0,1,4,1,5,1,D,49.38439503807703,90.69785903679282,A,1,D,1,0,2,0,1,2,A,23.267823641839325,4.335458437667605,B,0,C,Нет,0
0,1,5,1,3,1,C,3.5494532928958438,80.54647917223411,C,1,B,1,0,4,1,3,1,D,30.47201534546852,89.06906564970055,C,0,C,Нет,0
1,0,2,1,2,3,C,98.12996980052088,44.83686820828887,D,1,A,1,1,4,1,1,5,A,69.13300932266777,71.34772682189755,B,0,D,Нет,0
1,1,2,0,1,4,B,9.341222335055852,39.41225197151954,C,0,C,0,0,1,0,5,2,B,32.40855821168341,19.3182978247742,C,1,A,Нет,0
0,1,3,0,2,5,A,54.7444388115376,33.06604980540572,B,0,D,1,1,3,0,3,3,C,29.70544932455705,33.18266387824196,A,1,D,Нет,0
0,1,4,0,4,1,D,59.93574600821362,43.528682462376224,A,1,C,1,1,4,1,4,3,C,71.97086737939725,85.40029916342996,C,0,C,Нет,0
0,1,2,0,3,1,D,21.26186660002918,21.062451826508955,B,0,A,0,1,2,1,3,3,D,83.91796489570108,15.516129893771105,D,0,A,Да,0
0,1,1,0,5,2,D,82.86860875333795,87.929672112192,B,0,D,0,1,5,0,1,5,A,96.22357161342244,52.91984405498075,D,1,C,Нет,0
0,0,5,1,4,2,D,28.10161089625496,80.08537001183446,D,1,B,0,0,1,1,3,4,A,41.38247328524313,58.75763356540642,B,0,A,Нет,0
1,1,2,0,5,4,A,3.8039469386277225,63.39929964830596,C,1,A,1,0,2,1,3,5,B,8.854034030537129,31.589548032263416,A,0,A,Нет,0
1,0,2,1,2,2,D,99.9343510527606,29.315219993173404,A,1,C,0,1,4,1,5,4,B,11.992588531921845,46.84210458083841,C,1,A,Нет,0
0,0,1,0,4,1,B,12.326646965691523,71.3083970874246,C,1,C,1,0,5,0,1,3,A,40.696599566703526,96.04735879202234,C,0,C,Нет,0
0,0,4,1,3,4,A,67.46413631169894,47.72461206603865,C,1,B,0,0,1,0,2,1,D,84.81600860213864,51.37097095824238,D,0,B,Нет,0
0,0,1,1,4,3,D,69.34386790283342,10.754931793247591,A,0,D,1,1,5,0,1,1,D,58.12747926844389,46.39837303306279,C,0,A,Нет,0
0,1,3,1,1,2,B,24.511044408991587,37.16817629986612,C,1,A,0,1,3,0,5,4,A,22.576304352616184,23.201465318914018,D,0,C,Нет,0
0,1,4,0,3,4,B,50.850656822764186,44.913226180533705,A,0,B,0,1,1,0,1,2,C,22.13304135246956,35.0196833515693,D,1,A,Нет,0
1,1,4,1,3,3,A,35.36584918807317,74.36864749281395,C,1,B,0,1,1,0,4,1,D,48.34741025758028,57.56656123417165,B,1,A,Нет,0
0,1,4,1,1,1,A,56.93672896497974,57.0936647399361,A,1,B,1,0,1,0,1,4,D,62.262876831181046,16.800373587932228,A,1,A,Нет,0
1,1,3,1,4,2,A,91.81678861828456,99.48680769910256,B,0,B,1,0,3,0,2,5,D,21.33505978629755,61.18887889220647,C,1,C,Нет,0
1,0,3,0,1,2,B,90.2276612212543,73.95017087709627,B,1,C,0,0,5,1,2,5,B,18.855620159402875,72.64249989928535,D,0,B,Нет,0
0,0,3,1,5,3,D,74.32776499955861,43.782288585855824,A,0,B,0,0,1,0,1,2,A,22.228939208805443,3.849804548357716,D,0,D,Нет,0
0,0,2,0,3,1,A,27.42470179921241,88.02940103041634,D,0,D,0,1,5,0,1,3,C,19.987225754994387,57.93731663231315,B,1,C,Нет,0
0,0,1,1,3,4,B,47.34335056282095,84.21459009569395,C,1,B,1,1,1,0,5,3,C,65.94123539832948,72.15588932312598,C,0,B,Нет,0
1,1,2,0,3,1,B,54.843436309649896,68.33297039596793,C,1,B,1,1,1,1,3,3,B,92.33634736610767,87.77853467457352,C,0,A,Нет,0
1,1,2,0,5,1,A,3.6192523689543177,50.6191512226233,C,0,B,1,0,1,0,3,1,C,5.550124672995893,93.87550158483712,B,1,A,Нет,0
0,1,1,1,3,3,B,13.154951763420842,21.641567982747222,C,0,D,1,1,3,0,3,1,C,73.28986703070667,48.68760195394907,A,0,C,Нет,0
1,1,4,0,3,5,C,51.96602921174212,15.8184309758723,A,1,A,0,1,1,1,2,5,A,49.74842216161528,79.0305019033284,B,0,A,Нет,0
0,0,2,0,4,5,C,88.42591522924874,91.74680972974808,B,1,C,1,1,2,0,1,2,A,70.69894449032127,79.47300595027949,C,0,D,Нет,0
1,0,2,0,1,3,D,20.05556757273004,29.74749256315905,A,0,C,0,1,2,1,1,2,B,44.944441915345415,45.93304527429358,D,1,C,Нет,0
0,1,4,0,2,1,C,81.80085541364542,73.14264940174546,B,0,D,0,0,1,0,2,2,B,66.01128143805876,21.03560516469286,B,0,B,Нет,0
1,0,3,0,2,4,A,75.60242102504415,93.23825516044442,B,1,A,0,0,1,0,4,5,C,64.92902641005995,12.959540508013578,C,1,C,Нет,0
1,1,4,0,4,2,D,50.45111693282534,11.3305170557906,B,0,A,1,0,2,1,1,4,A,71.74285969282899,44.434264887281394,C,0,C,Нет,0
0,0,1,0,3,2,D,16.392521749222833,1.36320483592427,A,0,B,0,0,5,0,2,3,B,77.73577578252866,25.59804085609939,B,0,C,Нет,0
1,1,1,0,1,2,C,13.272127662111632,65.66346604016506,B,0,C,1,0,1,0,2,5,B,38.65108404843001,94.62669837955411,A,1,C,Нет,0
1,0,3,0,2,2,D,55.71346838655838,2.715895277779723,A,1,A,0,0,5,0,4,1,A,70.8478834271335,63.62504524097776,B,0,A,Нет,0
1,0,2,0,2,5,A,84.1948247915686,95.83850893488372,C,1,D,0,0,3,1,4,5,D,21.33433040553371,76.81975072116245,D,0,A,Нет,0
0,1,3,1,3,5,D,0.2771279589301123,27.926460696354805,C,1,D,1,1,4,1,5,1,C,25.99171151368328,89.75771575921618,C,0,A,Нет,0
0,0,5,0,2,2,C,3.862098134108405,82.36963693884914,C,0,B,1,0,4,0,5,1,C,92.53059404147206,79.52008290401108,D,1,D,Нет,0
0,1,2,0,4,5,C,80.13309717056552,63.89088296352725,D,0,C,0,0,2,1,2,4,B,13.434910360725738,78.58096408292087,D,1,C,Нет,0
0,0,3,0,5,2,A,47.89486195195437,58.450431459225314,B,0,A,0,0,3,0,2,5,A,15.90095232087043,64.14695597675735,C,0,D,Да,0
0,0,2,1,5,3,C,96.97970518775767,39.86989216079135,A,1,B,1,1,4,0,2,3,A,32.966610698305146,71.19912490417991,B,1,A,Нет,0
1,0,5,0,1,5,B,78.35569772972066,22.88403022806961,C,1,C,1,0,3,0,1,3,C,27.684652036812075,60.68246176869996,A,0,D,Нет,0
0,1,1,1,1,4,B,87.3474484633809,74.51414484344768,C,1,B,0,0,2,1,5,5,C,69.52280674897287,13.153092838942417,B,0,D,Нет,0
0,0,2,1,5,5,D,79.04893993027723,36.39176120569272,D,1,A,0,0,5,1,5,2,D,9.30336622239064,92.84661183798777,B,0,B,Нет,0
1,1,5,1,4,5,A,38.181331250994766,48.84312430690326,B,1,A,0,0,5,1,1,5,A,84.50494047341448,67.05429965492213,C,1,B,Нет,0
1,0,1,1,4,2,A,59.28205305933941,25.8021588986888,C,0,D,0,1,2,1,3,4,D,0.2228645433948739,37.50258755419004,B,0,D,Нет,0
0,1,4,0,5,1,D,17.801724008378617,22.758380958626123,D,1,B,0,1,5,1,2,2,B,70.45131192187199,22.34632394413376,A,0,B,Нет,0
1,0,4,1,5,4,D,11.657746470586916,69.00682211594865,D,1,B,0,0,3,1,5,2,A,0.8479978847945269,8.449203694403574,B,1,C,Нет,0
0,1,1,0,5,1,D,26.41078638102866,77.44299248706103,C,0,D,1,0,2,1,5,1,D,60.01211502353154,9.894886647109026,D,1,C,Нет,0
0,0,5,1,2,3,D,94.2342113054298,86.96280478464651,A,0,B,1,0,1,0,3,1,C,16.641499972922258,35.82360826154165,C,0,B,Нет,0
1,0,5,0,1,3,C,88.96955805615573,40.80418964218563,C,0,D,0,1,1,0,4,1,A,89.07214929218716,93.11716227184536,D,0,B,Нет,0
1,1,3,0,2,2,C,94.5296788342918,50.57688767305438,D,1,B,0,1,2,1,3,3,B,87.33018407471965,95.33697433179256,C,1,B,Нет,0
1,0,2,0,2,3,B,94.60697141374368,0.3983373086132613,B,1,D,0,1,5,1,1,3,A,25.478957835607485,85.92432492715069,D,0,C,Нет,0
1,0,2,0,1,1,A,26.73532777826232,30.198174525989756,B,1,D,1,0,2,1,2,4,D,58.942186341405225,24.709423891445105,D,0,C,Нет,0
0,1,3,0,5,5,D,55.32395182785951,40.40253599745605,D,0,A,0,1,1,1,3,3,C,35.15737360551159,91.0754412879924,D,0,A,Нет,0
0,0,3,1,2,3,D,5.4178173325392205,66.80935512148075,A,1,C,0,1,2,0,3,3,B,36.93672589273639,22.62459148722057,B,0,C,Нет,0
0,0,5,1,1,1,C,21.942871174370648,59.14476660823469,C,0,B,0,1,4,1,1,3,C,82.37096210134155,85.01555820225212,D,1,D,Нет,0
1,1,3,1,5,4,D,16.505983120252765,29.058502750873476,D,1,C,1,1,3,1,1,5,C,74.84915734865616,45.179928023730376,C,1,D,Нет,0
0,1,5,0,5,3,D,9.533728597682622,40.13156898188037,D,1,D,1,1,4,1,5,4,C,80.87368377568116,0.1074615390412758,C,0,A,Нет,0
0,0,5,0,5,5,D,61.161902647611655,74.61405885237838,C,1,D,0,0,1,0,1,3,C,56.5386711460148,24.333585166927502,D,1,A,Нет,0
0,1,1,1,3,2,C,55.59886521851822,7.698629595965666,C,0,B,1,1,4,0,3,3,B,32.93034764987102,10.82050822264524,D,0,D,Нет,0
0,1,4,0,4,5,B,69.40433041812412,84.15412561236182,A,0,B,0,1,2,0,3,3,D,65.380650753586,20.198512112087275,B,0,A,Нет,0
1,0,2,0,5,2,A,31.913044308333085,5.193693958818024,B,0,B,1,0,2,1,4,3,B,94.56840975597515,21.622799601290065,D,1,D,Нет,0
0,0,3,1,5,4,D,44.7216278106675,47.60483141044048,B,1,D,0,1,1,0,5,2,C,52.46922979007783,98.98744204858131,A,0,C,Нет,0
0,0,2,0,5,1,B,97.02629102123625,98.25204836200489,D,0,A,0,0,5,1,2,4,B,78.1527044812107,25.5337946257981,B,1,D,Нет,0
1,0,1,1,3,3,C,95.61447547880977,69.30559840121524,B,0,A,1,1,3,0,4,1,A,13.580646318505451,0.1150770946997559,B,1,A,Нет,0
1,0,5,0,5,1,D,91.33091818853173,53.90753562171989,D,0,C,0,0,5,1,4,5,B,96.079219798128,76.60212151400724,A,0,C,Нет,0
1,0,4,1,1,5,C,30.05272717580276,70.56472080448924,A,1,B,1,1,5,1,4,5,C,91.3682507732424,57.66033099778637,A,0,B,Да,0
0,0,1,1,1,4,B,56.94516504390972,38.797071623332805,B,1,A,0,1,4,0,2,5,D,84.68350493591116,85.07972463672608,A,0,C,Нет,0
0,0,2,1,4,5,D,64.26967732700915,58.48762138074497,A,0,B,0,0,5,1,2,3,C,81.36625524627812,28.98083130097422,C,0,A,Нет,0
1,1,3,0,4,1,B,60.07043782597459,78.14538481935142,A,1,A,0,1,4,0,5,2,B,1.8930560315250424,96.1933456026378,A,0,B,Нет,0
1,1,4,0,5,2,B,7.650287079600682,50.26454144394381,D,1,D,1,0,4,0,5,1,D,98.401309973642,21.55126712309744,A,1,D,Да,0
0,0,5,0,3,1,A,74.17907405736065,31.531846077854556,D,0,B,0,1,5,1,2,1,C,37.95494483325111,19.430111405957028,B,0,A,Нет,0
1,0,5,0,1,2,B,81.7360083589584,80.07721166049721,A,1,B,0,0,4,0,5,4,D,24.23654733738514,61.68694135581334,A,1,D,Нет,0
0,0,5,1,3,2,C,27.437048543506894,43.05965496420161,A,0,C,1,1,2,0,3,3,D,93.6142242066832,66.68050824963933,B,1,D,Нет,0
0,1,3,1,2,5,B,38.388528323712976,51.32845523709474,A,1,A,1,0,4,0,3,4,B,48.33621092140915,89.74829881907753,B,0,B,Нет,0
1,0,3,1,3,1,C,81.05658158267516,37.46465405479941,A,0,C,1,0,4,0,2,2,C,47.15977688670405,39.137159995499495,B,0,C,Нет,0
1,1,4,0,3,2,D,56.08259709136695,23.47604032766443,A,1,A,0,0,4,1,2,3,A,51.70564158529557,94.0263544139448,B,1,C,Нет,0
0,1,3,1,3,5,D,85.73853049760994,67.90693551544628,D,1,B,0,1,5,0,1,4,D,16.254654893878296,26.25629528131106,D,0,C,Нет,0
0,1,3,1,1,3,B,12.123794042448177,78.06317241973875,D,0,D,0,1,1,1,2,2,D,18.645864518071043,66.98555553824528,D,0,D,Да,0
1,0,1,0,4,3,B,31.034603417521623,85.23422704191272,A,1,D,1,0,5,1,4,2,D,75.43466136767891,32.69934063299886,A,1,A,Нет,0
1,1,5,1,5,1,C,58.20796835673987,65.81191469338911,A,0,D,0,0,5,0,5,3,C,89.48421287778878,35.81230333940974,C,1,B,Нет,0
1,1,1,1,1,3,D,2.5156771711641435,62.39413410303249,A,1,C,0,0,2,0,2,2,A,6.963172006333829,48.200259032422025,C,1,B,Нет,0
1,1,2,0,3,2,B,90.407906451885,76.6689188638507,B,1,C,1,1,1,0,3,3,A,48.34846758057799,17.1411293073236,B,1,C,Да,0
1,1,1,1,4,4,C,56.19836315626871,29.59533337283402,A,1,B,1,1,5,0,2,2,B,33.49291871320024,32.95419123399452,A,0,A,Нет,0
0,1,4,1,4,3,C,48.40493880092621,3.084277194894536,C,0,C,1,1,2,0,2,3,D,64.44939627782922,78.16123489946105,D,1,B,Нет,0
1,1,5,1,1,2,D,42.559553022311945,22.694512922022124,C,0,A,1,0,4,1,1,5,D,63.00414728392586,5.733852051423439,B,0,A,Да,0
1,1,5,0,1,5,B,19.857935754814136,77.54097030524835,B,0,A,1,1,4,1,4,5,B,84.36105274726881,18.868921283685857,A,0,C,Нет,0
1,0,2,1,5,2,A,46.75680707991038,78.71484021336676,C,0,B,1,1,3,1,3,1,B,49.98629220254984,39.82497608431272,A,1,A,Нет,0
1,0,3,0,4,5,C,16.998537252653666,15.703317845341347,C,0,C,1,1,3,1,5,5,B,95.025431343247,8.210279224783324,B,1,D,Нет,0
0,0,3,0,3,3,A,12.14083546503948,56.5800221073185,B,1,B,0,1,3,1,1,2,C,27.62904164319576,34.30725790287947,B,0,C,Нет,0
0,1,2,1,1,2,A,52.57207565319529,71.11865439770602,C,1,B,0,1,1,1,1,2,A,66.43559773875012,22.22680927096271,A,0,B,Да,0
0,1,1,1,4,4,C,18.565667078460457,33.3684313012501,C,1,A,1,1,2,0,4,4,B,15.685751103944767,44.46894014120819,A,1,B,Нет,0
1,0,2,1,1,3,D,42.9326914426918,33.05731051148205,C,1,A,0,1,4,0,5,5,C,35.23508363654809,61.7340793204386,C,1,B,Нет,0
0,0,1,0,1,2,C,92.91061318517612,69.8818857494217,C,1,C,0,1,3,1,2,1,A,90.16284589898017,94.8034643830008,A,1,C,Нет,0
1,0,1,1,3,2,C,9.899808614666815,28.96032963499325,C,0,B,1,1,2,0,5,3,D,64.0422515928395,0.2897609806137402,C,0,C,Нет,0
0,0,4,1,3,2,A,87.77331556398538,54.550635414653655,B,0,B,0,1,4,1,2,3,A,13.331291698510306,58.32382247255187,C,0,D,Нет,0
1,1,2,1,2,3,D,78.37300787125268,12.79565416134222,A,0,C,1,0,1,0,5,3,C,90.21010743327516,19.46493150167837,A,1,B,Нет,0
0,1,1,1,5,1,D,38.6028489000644,94.11626740633356,A,1,A,0,1,3,0,2,4,A,41.290342687207485,33.4456103564288,C,1,A,Нет,0
0,1,3,0,1,2,D,28.765416452516117,81.30187036444863,A,0,C,1,1,3,0,3,3,D,32.027363881996415,43.77811364732264,B,0,C,Да,0
0,1,3,0,2,2,D,68.9509269273146,87.05304756164607,D,0,C,1,1,5,1,2,5,A,26.358043953102676,16.765541861622,D,1,A,Нет,0
1,1,2,0,1,5,D,22.780729112137188,15.43498457734519,A,1,B,1,1,2,0,4,4,C,67.68318696068044,22.81132926386452,D,0,D,Нет,0
0,1,2,1,2,1,C,57.57006561748237,14.28774082163794,B,0,D,1,0,4,1,5,3,C,19.81495194336453,1.8163883205280171,A,1,C,Нет,0
0,0,1,0,1,4,C,20.69502296841803,99.70718892952004,B,1,C,0,1,4,0,2,1,C,61.21968279564764,25.195396739762465,A,0,A,Нет,0
1,1,3,0,5,4,A,45.65535133396358,98.45625243363966,D,0,A,1,0,3,0,5,1,B,51.09371994919617,35.41616316691678,C,0,D,Нет,0
0,1,2,1,4,1,D,28.113088041601188,49.68969457908921,B,0,A,0,1,3,0,2,4,D,39.79003814060715,32.02601211338387,B,0,C,Нет,0
1,0,4,0,5,3,D,59.8314411333053,7.687086547489486,C,0,D,0,1,5,1,3,5,B,55.98584440192739,19.317191155351043,A,1,D,Нет,0
0,0,4,1,2,4,B,74.20147588126993,82.79192071168269,B,0,A,1,1,3,1,3,5,C,82.97235701777704,76.0068058758924,B,1,A,Нет,0
1,0,2,1,4,2,A,82.54300677579468,92.80087473775264,B,0,C,0,0,4,1,1,2,B,36.81198078669095,84.79526534304904,A,1,D,Нет,0
1,1,4,0,3,5,D,18.71574524539398,96.28376893267358,D,0,A,0,1,4,1,2,5,A,55.103163872944414,84.61272869738544,D,0,A,Да,0
1,1,4,0,3,5,B,93.80372872214532,77.64266748018215,D,0,D,1,0,2,0,1,3,D,82.26325213099248,19.01134314640136,A,0,C,Нет,0
1,0,2,1,4,2,B,73.4844035016941,24.97566191980456,B,1,D,1,1,5,1,3,4,C,92.93796509252915,24.312631613030423,B,1,B,Нет,0
0,0,2,0,1,5,B,52.31268837871362,16.436430479193774,C,0,C,1,0,3,1,4,5,B,38.73856261913672,52.48283855173915,B,0,D,Нет,0
0,0,3,1,3,3,C,68.47910065765878,76.8640796055525,C,0,D,1,1,1,1,1,4,A,50.60819868244341,38.29744946578856,C,1,B,Нет,0
0,0,2,1,1,2,A,63.66643138164412,21.656552612754155,B,0,C,1,0,3,0,1,2,A,75.78705417840136,89.9062404739557,B,0,D,Да,0
1,1,5,0,1,2,D,12.9239808880084,30.398917108409616,D,1,A,0,1,3,0,3,1,B,59.181552699912665,45.21987520365725,B,1,C,Нет,0
1,0,2,1,3,2,B,86.75864979930226,10.293190834071876,C,0,D,1,1,1,1,5,3,A,86.68943527399675,30.5512447815374,C,0,D,Нет,0
1,0,1,0,1,4,A,83.94071198881716,37.90581873190063,C,0,A,0,1,5,0,4,1,A,93.09603376422906,68.31756049514442,A,0,C,Нет,0
0,1,3,1,2,3,D,4.746918623578578,69.80056349363583,C,0,C,1,1,3,1,3,4,D,12.974678791099825,63.72380914954629,A,1,D,Нет,0
1,1,3,0,3,3,D,74.33435230456264,26.04064891355361,D,1,A,0,0,4,0,1,2,B,88.6441359006202,11.356675646197278,C,0,C,Нет,0
0,0,5,0,5,4,A,28.4032147518963,23.493657364869136,B,1,D,1,0,1,1,4,1,A,89.55842254359617,73.86028717378014,B,1,A,Нет,0
0,1,4,0,2,2,A,47.10765867127791,23.218215757390997,B,0,C,0,0,3,1,4,1,D,32.44018374389888,46.91563200519772,C,1,B,Нет,0
1,0,5,0,4,3,C,86.43812413601945,52.39580800609117,C,0,A,0,0,2,0,4,1,D,6.729903559195227,53.16226078728634,A,0,C,Нет,0
0,1,3,0,5,3,D,61.97583996648762,27.594239598389024,D,1,B,1,0,2,0,1,2,D,47.383603782077245,91.08696937645698,C,1,C,Нет,0
1,0,3,1,3,3,B,80.62657332657793,54.45577301115336,C,1,B,1,1,4,1,3,1,A,28.358754683133125,61.38635089828062,B,1,A,Нет,0
1,0,3,0,1,3,D,1.4221288480067984,25.64464638470293,D,1,B,0,1,4,0,3,5,C,9.614011178971149,91.91654368019084,A,1,B,Нет,0
0,1,3,1,3,1,D,90.97424082451845,95.03135207805065,A,1,A,0,0,2,1,4,3,A,86.75595144510008,40.00199824296809,B,0,A,Нет,0
0,0,2,0,1,2,D,31.7743071209744,27.0367682416501,C,1,C,0,1,4,1,1,4,A,7.84631591570869,22.16412818677745,D,0,D,Нет,0
1,1,2,0,3,5,A,67.94981906361879,11.483259439602778,A,1,C,1,1,4,0,2,4,A,62.03140224729546,12.73135455393034,C,1,D,Нет,0
1,0,4,1,2,4,C,92.66838927429988,87.71325939254024,A,0,D,1,0,5,0,2,5,C,6.013012463637057,56.83826015635782,A,1,A,Нет,0
0,0,2,0,4,2,A,61.70755173925164,74.78793226187298,C,1,B,0,0,1,0,3,2,A,70.04987028962427,49.5860287054143,B,0,A,Нет,0
1,0,1,0,1,4,C,5.231144264650755,60.67077343490161,A,0,B,0,1,5,0,2,2,B,5.62270425973993,58.17600783476878,B,0,D,Нет,0
1,0,3,0,1,1,B,71.41206961996134,87.3473784509794,D,0,B,1,1,5,0,2,5,C,65.17708887719289,82.14105415895447,C,1,B,Нет,0
1,1,1,0,1,2,D,54.52851475568768,25.284910768721748,D,0,B,0,1,4,1,2,4,C,70.3225967968563,27.550848391691684,D,0,C,Нет,0
0,0,3,0,2,4,C,16.63597298469963,53.14799612862857,A,0,D,0,0,5,0,4,1,B,86.86167632521679,14.364645956580013,A,1,A,Нет,0
0,1,5,0,5,3,C,83.83252508622095,90.6003544758138,D,1,A,0,1,4,0,3,5,A,76.5176620452556,62.3985677622073,D,1,C,Нет,0
1,1,1,0,4,1,C,65.41616788185188,73.63354763639562,C,1,A,1,0,5,0,1,2,A,87.14548065729379,72.29724673217707,B,1,B,Нет,0
